Número Movimiento;Nombre;Ciudad;Fecha de movimiento;Valor de movimiento;Tipo;Banco;Imagen;Forma de pago
1426;Hosp Sao Francisco Saude;Nueva York;14/03/2021;-$5.772,69;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1427;Hosp Sao Francisco Saude;Nueva York;14/03/2021;-$5.539,45;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1428;Bela Vista Tijolos;Houston;14/03/2021;-$5.714,38;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1429;Reiter Log;Nueva York;15/03/2021;-$5.769,19;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1430;Termope;Los Ángeles;15/03/2021;-$6.060,08;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1431;Termope;Chicago;15/03/2021;-$5.949,41;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1432;Indaia;Nueva York;15/03/2021;-$5.709,03;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1433;Indaia;Los Ángeles;15/03/2021;-$5.935,13;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1434;Nova Olinda B;Houston;15/03/2021;-$6.251,07;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1435;Nova Olinda B;Los Ángeles;15/03/2021;-$5.944,65;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1436;Nova Olinda B;Los Ángeles;15/03/2021;-$5.769,12;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1437;Nova Olinda B;Houston;15/03/2021;$8.521,79;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1438;Nova Olinda B;Houston;15/03/2021;$17.897,63;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1439;Nova Olinda B;Houston;15/03/2021;$8.367,99;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1440;Nova Olinda B;Houston;15/03/2021;$147.254,08;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
1441;Nova Olinda B;Chicago;15/03/2021;$8.285,14;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1442;Nova Olinda B;Chicago;15/03/2021;$8.852,86;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1443;Nova Olinda B;Houston;15/03/2021;$8.084,43;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1444;Ferrari Termo;Nueva York;17/03/2021;$9.037,01;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
1445;Elkem Carboderivados;Los Ángeles;17/03/2021;$8.680,12;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1446;Elian;Houston;17/03/2021;$8.806,67;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1447;Elian;Chicago;17/03/2021;$9.723,46;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1448;Elian;Houston;17/03/2021;$8.337,13;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1449;Ind De Moveis Thb;Los Ángeles;17/03/2021;-$20.457,82;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1450;Elian;Nueva York;17/03/2021;-$138.939,75;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1451;Termonorte;Houston;18/03/2021;-$286,72;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1452;Relipel;Houston;18/03/2021;$19.969,70;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1453;Renaissance;Nueva York;18/03/2021;$19.969,70;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
1454;Renault;Chicago;18/03/2021;$19.969,70;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1455;Renner Matriz;Los Ángeles;18/03/2021;-$1.754,73;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1456;Ind De Moveis Thb;Houston;19/03/2021;$13.764,49;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
1457;Agropalma;Nueva York;20/03/2021;$12.102,91;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1458;Candura;Los Ángeles;21/03/2021;$12.972,80;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1459;Capital Reciclaveis;Nueva York;21/03/2021;$150.976,66;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1460;Caramuru Pie I;Nueva York;21/03/2021;-$402,96;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1461;Indaia;Houston;21/03/2021;-$5.157,85;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1462;Diamante Iii;Chicago;21/03/2021;-$1.748,74;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1463;Diamante Iii;Houston;21/03/2021;-$86.426,20;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1464;Diamante Iii;Los Ángeles;21/03/2021;-$11.557,14;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
1465;Hosp Sao Francisco Saude;Los Ángeles;22/03/2021;-$15.626,80;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
1466;Elkem Carboderivados;Los Ángeles;22/03/2021;-$18.780,93;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1467;Ind De Moveis Thb;Nueva York;22/03/2021;-$23.383,82;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1468;Unimed Poa;Nueva York;23/03/2021;-$30.904,58;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Efectivo
1469;Ferrari Termo;Houston;23/03/2021;-$6.785,84;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1470;Terminal Tiete;Chicago;23/03/2021;-$7.137,13;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1471;Rer Plasticos;Nueva York;23/03/2021;-$152,15;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Efectivo
1472;Resende Shop;Nueva York;23/03/2021;-$7.501,27;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1473;Rer Plasticos;Los Ángeles;23/03/2021;-$8.275,61;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Efectivo
1474;Resende Shop;Los Ángeles;23/03/2021;-$66,89;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1475;Wasser Kraft;Chicago;23/03/2021;-$10.855,71;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1476;Weg Amazonia;Chicago;23/03/2021;-$1.041,85;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1477;Rer Plasticos;Nueva York;23/03/2021;$126.426,83;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1478;Resende Shop;Chicago;23/03/2021;$11.568,04;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Efectivo
1479;Wasser Kraft;Nueva York;23/03/2021;$2.941,95;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1480;Weg Amazonia;Nueva York;23/03/2021;$6.891,35;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1481;Capricho;Chicago;24/03/2021;$2.632,08;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1482;Renault;Houston;26/03/2021;$7.451,64;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
1483;Reiter Brasil;Los Ángeles;26/03/2021;$11.681,45;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1484;Indaia;Nueva York;26/03/2021;$12.528,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1485;Elian;Houston;26/03/2021;$2.714,23;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1486;Elian;Houston;26/03/2021;$6.231,40;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
1487;Elian;Nueva York;26/03/2021;$2.585,89;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;MercadoPago
1488;Elian;Los Ángeles;26/03/2021;$6.302,78;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
1489;Renner Mcfil;Chicago;27/03/2021;$11.115,17;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1490;Bela Vista Tijolos;Nueva York;27/03/2021;$6.892,72;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1491;Tempo Energia;Houston;27/03/2021;$11.451,98;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1492;Tempo Energia;Houston;27/03/2021;$146.032,56;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
1493;Tempo Energia;Nueva York;27/03/2021;$10.693,20;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1494;Tempo Energia;Houston;27/03/2021;$1.905,44;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1495;Renome;Chicago;28/03/2021;$11.133,04;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1496;Hosp Sao Francisco Saude;Houston;28/03/2021;$11.247,48;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
1497;Renner Matriz;Houston;28/03/2021;$1.829,81;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1498;Tenda;Chicago;28/03/2021;$11.130,79;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1499;Renault Energia;Los Ángeles;29/03/2021;$10.932,74;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1500;Indaia;Chicago;29/03/2021;$1.723,91;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Efectivo
1501;Unimin;Los Ángeles;29/03/2021;$10.810,67;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
1502;Elkem Carboderivados;Houston;29/03/2021;$8.375,32;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;MercadoPago
1503;Ind De Moveis Thb;Houston;29/03/2021;$8.375,34;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
1504;Ind Plasticas Conquista;Los Ángeles;29/03/2021;$8.375,34;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1505;Relix;Los Ángeles;31/03/2021;-$258,27;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1506;Renuka;Los Ángeles;31/03/2021;-$1.286,22;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1507;Terphane Ne;Los Ángeles;31/03/2021;-$331,45;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1508;Terphane Ne;Houston;31/03/2021;-$6.856,54;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1509;Ind Rio Deserto;Houston;31/03/2021;-$592,66;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1510;Terphane Ne;Nueva York;31/03/2021;-$1.825,04;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1511;Termonorte;Los Ángeles;2/04/2021;$138.158,59;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1512;Reiter Log;Nueva York;2/04/2021;$16.502,82;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1513;Renner Herrmann;Los Ángeles;2/04/2021;$9.623,57;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
1514;Renova Com;Chicago;2/04/2021;$141.318,44;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1515;Bela Vista Tijolos;Nueva York;2/04/2021;$24.086,49;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1516;Capital Reciclaveis;Chicago;2/04/2021;$50.662,17;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1517;Nova Era;Nueva York;3/04/2021;$9.171,23;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1518;Renault Comercio;Houston;3/04/2021;$51.670,45;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1519;Renuka Gera;Houston;4/04/2021;$25.057,32;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1520;Unimin;Chicago;4/04/2021;$9.171,23;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1521;Hosp Sao Francisco Saude;Chicago;6/04/2021;$9.171,23;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
1522;Bela Vista Tijolos;Nueva York;6/04/2021;$43.077,48;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1523;Bella Arte;Chicago;6/04/2021;$22.028,43;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1524;Canoas Shopping;Chicago;6/04/2021;$9.171,23;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1525;Bella Arte;Los Ángeles;6/04/2021;$9.171,23;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1526;Indaia;Los Ángeles;6/04/2021;$9.171,23;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1527;Indaia;Nueva York;6/04/2021;$9.171,23;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1528;Indaia;Nueva York;6/04/2021;$9.171,23;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
1529;Gnu Pet;Nueva York;6/04/2021;$9.171,23;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1530;Ind Plasticas Conquista;Los Ángeles;6/04/2021;-$328.975,50;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1531;Gnu Pet;Los Ángeles;6/04/2021;-$115.453,80;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1532;Gnu Pet;Los Ángeles;6/04/2021;-$115.920,56;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1533;Xavantina;Nueva York;9/04/2021;-$125.585,46;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1534;Xavantina;Houston;9/04/2021;-$219.340,80;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1535;Wasser Kraft;Houston;9/04/2021;-$249.995,20;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
1536;Zaccaria;Chicago;9/04/2021;-$252.399,00;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1537;Ind De Moveis Thb;Los Ángeles;9/04/2021;$59.738,00;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1538;Wasser Kraft;Los Ángeles;9/04/2021;-$593,60;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1539;Zaccaria;Nueva York;9/04/2021;-$717,61;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1540;Tenda;Los Ángeles;10/04/2021;-$13.584,17;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1541;Capital Reciclaveis;Houston;10/04/2021;$31.493,70;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1542;Bela Vista Tijolos;Nueva York;10/04/2021;$31.229,13;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1543;Canoas Shopping;Houston;10/04/2021;$31.847,52;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1544;Termope;Los Ángeles;12/04/2021;$34.877,89;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1545;Candura;Nueva York;12/04/2021;-$2.100,95;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
1546;Term Maringa;Houston;13/04/2021;-$15.106,46;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1547;Candura;Los Ángeles;13/04/2021;-$13.813,73;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
1548;Indaia;Nueva York;13/04/2021;$14.791,51;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1549;Ind De Moveis Thb;Chicago;16/04/2021;-$18.103,75;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Tarjeta
1550;Ind Plasticas Conquista;Chicago;17/04/2021;-$17.556,95;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1551;Diamante Iii;Chicago;18/04/2021;-$3.139,26;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1552;Diamante Iii;Houston;18/04/2021;-$2.624,16;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1553;Diamante Iii;Chicago;18/04/2021;$14.734,93;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1554;Canoas Shopping;Chicago;19/04/2021;$17.634,19;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Tarjeta
1555;Cantu2;Los Ángeles;19/04/2021;$152.755,48;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1556;Termomecanica;Los Ángeles;20/04/2021;-$18.547,27;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1557;Renavi;Los Ángeles;20/04/2021;-$17.342,12;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
1558;Renova Com;Houston;20/04/2021;-$6.022,66;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1559;Ferrari Termo;Nueva York;20/04/2021;-$812.239,96;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1560;Renner Herrmann;Nueva York;20/04/2021;-$5.126,10;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1561;Depinus;Nueva York;20/04/2021;$21.862,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1562;Indaia;Chicago;20/04/2021;$6.905,48;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1563;Gnu Pet;Los Ángeles;20/04/2021;$21.862,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1564;Gnu Pet;Houston;20/04/2021;$21.862,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1565;Gnu Pet;Houston;20/04/2021;$8.029,89;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1566;Ferrari Termo;Houston;23/04/2021;$7.956,47;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1567;Bela Vista Tijolos;Houston;23/04/2021;$8.516,45;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1568;Caramuru Pie I;Los Ángeles;23/04/2021;$8.514,86;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1569;Nova Olinda B;Los Ángeles;23/04/2021;$7.271,19;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1570;Wasser Kraft;Los Ángeles;23/04/2021;$7.007,32;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;MercadoPago
1571;Weg Amazonia;Chicago;23/04/2021;$7.490,11;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1572;Xavantina;Los Ángeles;23/04/2021;$8.304,83;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1573;Xavantina;Los Ángeles;23/04/2021;$6.961,74;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1574;Zaccaria;Chicago;23/04/2021;-$10.132,01;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1575;Nova Olinda B;Los Ángeles;23/04/2021;$197.783,04;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1576;Wasser Kraft;Houston;23/04/2021;-$8.187,80;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1577;Weg Amazonia;Houston;23/04/2021;-$767,59;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1578;Zaccaria;Los Ángeles;23/04/2021;-$362,81;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1579;Nova Olinda B;Nueva York;23/04/2021;-$389,38;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
1580;Nova Olinda B;Houston;23/04/2021;-$6.303,36;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1581;Nova Olinda B;Chicago;23/04/2021;-$9.112,18;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1582;Nova Olinda B;Chicago;23/04/2021;-$2.915,75;Pagado;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1583;Nova Olinda B;Houston;23/04/2021;$178.242,55;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1584;Nova Olinda B;Los Ángeles;23/04/2021;-$409.102,96;Pagado;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1585;Nova Olinda B;Los Ángeles;23/04/2021;$2.424,03;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Efectivo
1586;Nova Olinda B;Nueva York;23/04/2021;$2.997,10;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1587;Hosp Sao Francisco Saude;Los Ángeles;24/04/2021;$5.924,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1588;Candura;Houston;24/04/2021;$5.924,50;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1589;Tenda;Los Ángeles;25/04/2021;$6.273,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1590;Tenda;Houston;25/04/2021;$2.439,50;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1591;Reiter Brasil;Nueva York;25/04/2021;$2.788,00;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1592;Candura;Nueva York;25/04/2021;$2.997,10;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1593;Renome;Chicago;26/04/2021;$171.401,89;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1594;Relipel;Los Ángeles;26/04/2021;$6.273,00;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1595;Unimed Poa;Houston;27/04/2021;$2.439,50;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1596;Termag;Nueva York;27/04/2021;$2.788,00;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1597;Renner Matriz;Los Ángeles;27/04/2021;$4.303,28;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Efectivo
1598;Agropalma;Los Ángeles;27/04/2021;$4.286,55;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Paypal
1599;Agropalma;Houston;27/04/2021;-$2.110,54;Pagado;Citigroup;https://i.ibb.co/18SNjp9/3.png;Efectivo
1600;Indaia;Nueva York;27/04/2021;-$461,51;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1601;Indaia;Nueva York;27/04/2021;-$178.472,98;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1602;Ind De Moveis Thb;Los Ángeles;27/04/2021;$15.905,63;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;MercadoPago
1603;Tenneco;Houston;28/04/2021;$13.808,25;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1604;Renova Com;Los Ángeles;28/04/2021;$16.050,54;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1605;Renar;Los Ángeles;28/04/2021;$14.844,06;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
1606;Renner Herrmann;Los Ángeles;30/04/2021;-$12.298,02;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1607;Depinus;Chicago;30/04/2021;-$18.161,47;Pagado;Santander;https://i.ibb.co/8BvyVd7/4.png;Tarjeta
1608;Caramuru Pie I;Los Ángeles;30/04/2021;-$39.599,21;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1609;Caramuru Pie I;Nueva York;30/04/2021;$134.480,85;Recibido;BBVA Bancomer;https://i.ibb.co/7GgKx4t/5.png;Paypal
1610;Caramuru Pie I;Nueva York;30/04/2021;$15.202,60;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1611;Unimin;Chicago;30/04/2021;$15.696,91;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;Tarjeta
1612;Indaia;Houston;30/04/2021;$17.496,19;Recibido;Santander;https://i.ibb.co/8BvyVd7/4.png;Paypal
1613;Indaia;Houston;30/04/2021;$16.991,50;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1614;Rer Plasticos;Chicago;30/04/2021;-$11.694,38;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Paypal
1615;Elian;Houston;30/04/2021;$154.860,88;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;MercadoPago
1616;Elkem Carboderivados;Houston;30/04/2021;$11.872,80;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1617;Rer Plasticos;Nueva York;30/04/2021;$15.275,52;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1618;Resende Shop;Houston;30/04/2021;$15.275,52;Recibido;Bank Of America;https://i.ibb.co/C63d3hs/2.png;Paypal
1619;Resende Shop;Los Ángeles;30/04/2021;$15.275,52;Recibido;Citigroup;https://i.ibb.co/18SNjp9/3.png;MercadoPago
1620;Elian;Chicago;30/04/2021;$15.275,52;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Tarjeta
1621;Ind Plasticas Conquista;Los Ángeles;30/04/2021;$15.275,52;Recibido;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
1622;Rer Plasticos;Houston;30/04/2021;-$15.057,53;Pagado;Chase Bank;https://i.ibb.co/7zvWdDM/1.png;Efectivo
